activity_id,user_id,activity_id_num,user_id_num,identifier_id,has_up,has_down,up_path,down_path,has_data_up,has_data_down,WTLA,WTC,WTRA,WTRL,WTLL
34_sitting_down,user13,34,13,5-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user13/5-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user13/5-3-1/down(LL+RL).csv,True,True,8,7,7,6,4
34_sitting_down,user14,34,14,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user14/4-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user14/4-1-1/down(LL+RL).csv,True,True,14,13,13,13,13
34_sitting_down,user14,34,14,5-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user14/5-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user14/5-3-1/down(LL+RL).csv,True,True,11,11,11,11,11
34_sitting_down,user14,34,14,7-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user14/7-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user14/7-2-1/down(LL+RL).csv,True,True,11,11,10,11,11
34_sitting_down,user16,34,16,7-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user16/7-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user16/7-1-1/down(LL+RL).csv,True,True,6,6,6,6,8
34_sitting_down,user17,34,17,1-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user17/1-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user17/1-2-1/down(LL+RL).csv,True,True,10,12,11,11,11
34_sitting_down,user17,34,17,2-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user17/2-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user17/2-2-1/down(LL+RL).csv,True,True,10,10,11,10,10
34_sitting_down,user18,34,18,2-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user18/2-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user18/2-1-1/down(LL+RL).csv,True,True,317,317,318,320,316
34_sitting_down,user18,34,18,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user18/4-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user18/4-1-1/down(LL+RL).csv,True,True,1,2,1,2,1
34_sitting_down,user18,34,18,5-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user18/5-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user18/5-1-1/down(LL+RL).csv,True,True,115,115,114,115,114
34_sitting_down,user19,34,19,1-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user19/1-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user19/1-2-1/down(LL+RL).csv,True,True,10,11,11,11,11
34_sitting_down,user19,34,19,5-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user19/5-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user19/5-3-1/down(LL+RL).csv,True,True,11,10,11,10,8
34_sitting_down,user2,34,2,4-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user2/4-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user2/4-3-1/下(RL+LL).csv,True,True,11,13,11,11,10
34_sitting_down,user2,34,2,7-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user2/7-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user2/7-1-1/down(LL+RL).csv,True,True,23,22,23,23,23
34_sitting_down,user2,34,2,7-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user2/7-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user2/7-3-1/down(LL+RL).csv,True,True,13,13,13,12,13
34_sitting_down,user22,34,22,4-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user22/4-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user22/4-3-1/down(LL+RL).csv,True,True,4,3,4,3,3
34_sitting_down,user24,34,24,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user24/4-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user24/4-1-1/down(LL+RL).csv,True,True,15,15,15,13,14
34_sitting_down,user24,34,24,5-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user24/5-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user24/5-3-1/down(LL+RL).csv,True,True,8,8,9,7,9
34_sitting_down,user24,34,24,7-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user24/7-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user24/7-2-1/down(LL+RL).csv,True,True,10,10,9,10,9
34_sitting_down,user3,34,3,5-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user3/5-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user3/5-2-1/down(LL+RL).csv,True,True,5,5,4,5,5
34_sitting_down,user30,34,30,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user30/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user30/3-1-1/down(LL+RL).csv,True,True,9,9,10,8,8
34_sitting_down,user30,34,30,7-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user30/7-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user30/7-1-1/down(LL+RL).csv,True,True,9,9,8,9,9
34_sitting_down,user5,34,5,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user5/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user5/3-1-1/down(LL+RL).csv,True,True,22,22,22,22,21
34_sitting_down,user6,34,6,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user6/4-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user6/4-1-1/down(LL+RL).csv,True,True,10,11,10,9,10
34_sitting_down,user6,34,6,7-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user6/7-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user6/7-1-1/down(LL+RL).csv,True,True,12,13,11,21,21
34_sitting_down,user6,34,6,7-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user6/7-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user6/7-3-1/down(LL+RL).csv,True,True,30,33,31,31,32
34_sitting_down,user7,34,7,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user7/4-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user7/4-1-1/down(LL+RL).csv,True,True,9,9,8,11,9
34_sitting_down,user7,34,7,5-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user7/5-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user7/5-3-1/down(LL+RL).csv,True,True,31,31,31,30,33
34_sitting_down,user7,34,7,6-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user7/6-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user7/6-3-1/down(LL+RL).csv,True,True,9,12,10,11,12
34_sitting_down,user7,34,7,7-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user7/7-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user7/7-1-1/down(LL+RL).csv,True,True,12,13,14,12,14
34_sitting_down,user8,34,8,5-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user8/5-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user8/5-1-1/down(LL+RL).csv,True,True,11,9,10,10,9
34_sitting_down,user9,34,9,6-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user9/6-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/34_sitting_down/user9/6-1-1/down(LL+RL).csv,True,True,8,9,8,9,9
35_lunges,user1,35,1,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user1/3-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user1/3-2-1/down(LL+RL).csv,True,True,55,55,55,55,55
35_lunges,user10,35,10,1-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user10/1-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user10/1-2-1/down(LL+RL).csv,True,True,27,26,26,27,26
35_lunges,user13,35,13,1-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user13/1-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user13/1-2-1/down(LL+RL).csv,True,True,41,43,43,41,42
35_lunges,user13,35,13,5-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user13/5-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user13/5-3-1/down(LL+RL).csv,True,True,26,26,25,27,24
35_lunges,user15,35,15,5-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user15/5-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user15/5-1-1/down(LL+RL).csv,True,True,24,22,23,22,25
35_lunges,user16,35,16,6-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user16/6-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user16/6-1-1/down(LL+RL).csv,True,True,77,78,77,77,78
35_lunges,user18,35,18,5-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user18/5-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user18/5-1-1/down(LL+RL).csv,True,True,19,20,21,20,21
35_lunges,user20,35,20,1-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user20/1-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user20/1-2-1/down(LL+RL).csv,True,True,27,28,27,28,28
35_lunges,user23,35,23,1-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user23/1-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user23/1-2-1/down(LL+RL).csv,True,True,37,37,37,39,36
35_lunges,user30,35,30,6-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user30/6-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user30/6-1-1/down(LL+RL).csv,True,True,38,39,38,38,37
35_lunges,user5,35,5,6-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user5/6-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user5/6-1-1/down(LL+RL).csv,True,True,65,66,67,65,67
35_lunges,user6,35,6,6-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user6/6-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user6/6-1-1/down(LL+RL).csv,True,True,48,48,49,49,48
35_lunges,user8,35,8,5-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user8/5-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/35_lunges/user8/5-1-1/down(LL+RL).csv,True,True,59,58,59,58,58
36_walking,user1,36,1,1-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user1/1-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user1/1-2-1/down(LL+RL).csv,True,True,13,13,14,14,12
36_walking,user1,36,1,2-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user1/2-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user1/2-2-1/down(LL+RL).csv,True,True,45,45,46,46,44
36_walking,user1,36,1,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user1/3-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user1/3-2-1/down(LL+RL).csv,True,True,30,29,30,29,30
36_walking,user1,36,1,6-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user1/6-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user1/6-1-1/down(LL+RL).csv,True,True,16,15,16,14,13
36_walking,user10,36,10,2-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user10/2-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user10/2-2-1/down(LL+RL).csv,True,True,10,9,8,10,10
36_walking,user10,36,10,4-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user10/4-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user10/4-2-1/down(LL+RL).csv,True,True,21,21,20,21,21
36_walking,user11,36,11,1-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user11/1-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user11/1-1-1/down(LL+RL).csv,True,True,23,23,21,23,23
36_walking,user11,36,11,1-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user11/1-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user11/1-2-1/down(LL+RL).csv,True,True,25,24,24,24,22
36_walking,user11,36,11,2-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user11/2-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user11/2-2-1/down(LL+RL).csv,True,True,15,15,15,14,14
36_walking,user11,36,11,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user11/3-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user11/3-2-1/down(LL+RL).csv,True,True,25,26,26,25,26
36_walking,user11,36,11,4-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user11/4-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user11/4-1-1/down(LL+RL).csv,True,True,20,21,21,21,22
36_walking,user11,36,11,5-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user11/5-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user11/5-1-1/down(LL+RL).csv,True,True,24,22,22,24,26
36_walking,user11,36,11,5-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user11/5-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user11/5-2-1/down(LL+RL).csv,True,True,16,12,15,17,14
36_walking,user11,36,11,6-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user11/6-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user11/6-2-1/down(LL+RL).csv,True,True,16,17,17,16,16
36_walking,user12,36,12,1-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user12/1-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user12/1-2-1/down(LL+RL).csv,True,True,17,15,17,16,18
36_walking,user12,36,12,2-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user12/2-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user12/2-1-1/down(LL+RL).csv,True,True,13,13,13,12,12
36_walking,user12,36,12,2-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user12/2-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user12/2-2-1/down(LL+RL).csv,True,True,20,19,20,20,19
36_walking,user12,36,12,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user12/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user12/3-1-1/down(LL+RL).csv,True,True,16,17,18,18,17
36_walking,user12,36,12,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user12/3-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user12/3-2-1/down(LL+RL).csv,True,True,17,16,17,19,18
36_walking,user12,36,12,4-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user12/4-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user12/4-2-1/down(LL+RL).csv,True,True,19,17,17,18,17
36_walking,user12,36,12,5-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user12/5-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user12/5-2-1/down(LL+RL).csv,True,True,13,10,13,15,13
36_walking,user12,36,12,6-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user12/6-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user12/6-2-1/down(LL+RL).csv,True,True,16,17,16,15,17
36_walking,user13,36,13,2-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user13/2-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user13/2-2-1/down(LL+RL).csv,True,True,8,8,11,8,9
36_walking,user13,36,13,2-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user13/2-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user13/2-3-1/down(LL+RL).csv,True,True,13,14,13,13,15
36_walking,user13,36,13,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user13/3-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user13/3-2-1/down(LL+RL).csv,True,True,5,5,4,5,6
36_walking,user13,36,13,4-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user13/4-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user13/4-2-1/down(LL+RL).csv,True,True,10,10,10,10,10
36_walking,user13,36,13,5-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user13/5-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user13/5-3-1/down(LL+RL).csv,True,True,7,8,8,8,7
36_walking,user13,36,13,7-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user13/7-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user13/7-3-1/down(LL+RL).csv,True,True,11,9,11,13,11
36_walking,user14,36,14,1-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user14/1-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user14/1-2-1/down(LL+RL).csv,True,True,10,9,9,10,10
36_walking,user14,36,14,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user14/3-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user14/3-2-1/down(LL+RL).csv,True,True,15,16,15,14,15
36_walking,user14,36,14,4-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user14/4-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user14/4-2-1/down(LL+RL).csv,True,True,14,12,14,14,14
36_walking,user14,36,14,5-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user14/5-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user14/5-1-1/down(LL+RL).csv,True,True,22,22,22,22,22
36_walking,user14,36,14,5-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user14/5-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user14/5-3-1/down(LL+RL).csv,True,True,19,20,21,20,20
36_walking,user14,36,14,6-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user14/6-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/36_walking/user14/6-2-1/down(LL+RL).csv,True,True,39,38,39,38,38
